:earn <- vg shr et vs loss euter (2.15637, 100)
:earn <- vg shr et vs loss (2.16841, 100)
:earn <- vg shr et vs ct mln dlr euter (2.34911, 100)
:earn <- vg shr et vs ct mln dlr (2.34911, 100)
:earn <- vg shr et vs ct mln euter (4.32478, 100)
:earn <- vg shr et vs ct mln (4.32478, 100)
:earn <- vg shr et vs ct dlr euter (2.61414, 100)
:earn <- vg shr et vs ct dlr (2.61414, 100)
:earn <- vg shr et vs ct euter (5.11987, 100)
:earn <- vg shr et vs ct (5.11987, 100)
:earn <- vg shr et vs mln dlr euter (2.6021, 100)
:earn <- vg shr et vs mln dlr (2.61414, 100)
:earn <- vg shr et vs mln euter (4.58981, 100)
:earn <- vg shr et vs mln (4.60186, 100)
:earn <- vg shr et vs dlr euter (2.89122, 100)
:earn <- vg shr et vs dlr (2.90326, 100)
:earn <- vg shr et vs euter (5.40899, 100)
:earn <- vg shr et vs (5.42103, 100)
:earn <- vg shr et loss ct euter (2.12023, 100)
:earn <- vg shr et loss ct (2.12023, 100)
:earn <- vg shr et loss euter (2.18046, 100)
:earn <- vg shr et loss (2.19251, 100)
:earn <- vg shr et ct mln dlr euter (2.34911, 100)
:earn <- vg shr et ct mln dlr (2.34911, 100)
:earn <- vg shr et ct mln euter (4.34887, 100)
:earn <- vg shr et ct mln (4.34887, 100)
:earn <- vg shr et ct dlr euter (2.61414, 100)
:earn <- vg shr et ct dlr (2.61414, 100)
:earn <- vg shr et ct euter (5.14396, 100)
:earn <- vg shr et ct (5.14396, 100)
:earn <- vg shr et mln dlr euter (2.6021, 100)
:earn <- vg shr et mln dlr (2.61414, 100)
:earn <- vg shr et mln euter (4.6139, 100)
:earn <- vg shr et mln (4.62595, 100)
:earn <- vg shr et dlr euter (2.89122, 100)
:earn <- vg shr et dlr (2.90326, 100)
:earn <- vg shr et euter (5.43308, 100)
:earn <- vg shr et (5.44513, 100)
:earn <- vg shr vs net euter (2.01181, 100)
:earn <- vg shr vs net (2.0359, 100)
:earn <- vg shr vs loss ct mln euter (2.12023, 100)
:earn <- vg shr vs loss ct mln (2.12023, 100)
:earn <- vg shr vs loss ct euter (2.66233, 100)
:earn <- vg shr vs loss ct (2.66233, 100)
:earn <- vg shr vs loss mln euter (2.22865, 100)
:earn <- vg shr vs loss mln (2.24069, 100)
:earn <- vg shr vs loss euter (2.77075, 100)
:earn <- vg shr vs loss (2.7828, 100)
:earn <- vg shr vs ct mln dlr euter (2.87917, 100)
:earn <- vg shr vs ct mln dlr (2.87917, 100)
:earn <- vg shr vs ct mln euter (4.95121, 100)
:earn <- vg shr vs ct mln (4.95121, 100)
:earn <- vg shr vs ct dlr euter (3.21648, 100)
:earn <- vg shr vs ct dlr (3.21648, 100)
:earn <- vg shr vs ct euter (5.81858, 100)
:earn <- vg shr vs ct (5.83062, 100)
:earn <- vg shr vs mln dlr euter (3.18034, 100)
:earn <- vg shr vs mln dlr (3.19239, 100)
:earn <- vg shr vs mln euter (5.26443, 100)
:earn <- vg shr vs mln (5.27647, 100)
:earn <- vg shr vs dlr euter (3.54174, 100)
:earn <- vg shr vs dlr (3.55379, 100)
:earn <- vg shr vs euter (6.15588, 100)
:earn <- vg shr vs (6.17998, 100)
:earn <- vg shr net euter (2.01181, 100)
:earn <- vg shr net (2.0359, 100)
:earn <- vg shr loss ct mln euter (2.14432, 100)
:earn <- vg shr loss ct mln (2.14432, 100)
:earn <- vg shr loss ct euter (2.68642, 100)
:earn <- vg shr loss ct (2.68642, 100)
:earn <- vg shr loss mln euter (2.25274, 100)
:earn <- vg shr loss mln (2.26479, 100)
:earn <- vg shr loss euter (2.79484, 100)
:earn <- vg shr loss (2.80689, 100)
:earn <- vg shr ct mln dlr euter (2.87917, 100)
:earn <- vg shr ct mln dlr (2.87917, 100)
:earn <- vg shr ct mln euter (4.9753, 100)
:earn <- vg shr ct mln (4.9753, 100)
:earn <- vg shr ct dlr euter (3.21648, 100)
:earn <- vg shr ct dlr (3.21648, 100)
:earn <- vg shr ct euter (5.84267, 100)
:earn <- vg shr ct (5.85472, 100)
:earn <- vg shr mln dlr euter (3.18034, 100)
:earn <- vg shr mln dlr (3.19239, 100)
:earn <- vg shr mln euter (5.28852, 100)
:earn <- vg shr mln (5.30057, 100)
:earn <- vg shr dlr euter (3.54174, 100)
:earn <- vg shr dlr (3.55379, 100)
:earn <- vg shr euter (6.17998, 100)
:earn <- vg shr (6.20407, 100)
:earn <- vg ear vs ct (2.01181, 100)
:earn <- vg ear vs euter (2.08409, 100)
:earn <- vg ear vs (2.09613, 100)
:earn <- vg ear ct euter (2.01181, 100)
:earn <- vg ear ct (2.02385, 100)
:earn <- vg ear euter (2.09613, 100)
:earn <- vg ear (2.10818, 100)
:earn <- vg ev hr et vs ct mln euter (2.87917, 100)
:earn <- vg ev hr et vs ct mln (2.89122, 100)
:earn <- vg ev hr et vs ct euter (3.31285, 100)
:earn <- vg ev hr et vs ct (3.3249, 100)
:earn <- vg ev hr et vs mln euter (3.01169, 100)
:earn <- vg ev hr et vs mln (3.02373, 100)
:earn <- vg ev hr et vs euter (3.45741, 100)
:earn <- vg ev hr et vs (3.46946, 100)
:earn <- vg ev hr et ct mln euter (2.90326, 100)
:earn <- vg ev hr et ct mln (2.91531, 100)
:earn <- vg ev hr et ct euter (3.33695, 100)
:earn <- vg ev hr et ct (3.34899, 100)
:earn <- vg ev hr et mln euter (3.03578, 100)
:earn <- vg ev hr et mln (3.04783, 100)
:earn <- vg ev hr et euter (3.48151, 100)
:earn <- vg ev hr et (3.49355, 100)
:earn <- vg ev hr vs ct mln euter (2.89122, 100)
:earn <- vg ev hr vs ct mln (2.90326, 100)
:earn <- vg ev hr vs ct euter (3.3249, 100)
:earn <- vg ev hr vs ct (3.33695, 100)
:earn <- vg ev hr vs mln euter (3.03578, 100)
:earn <- vg ev hr vs mln (3.04783, 100)
:earn <- vg ev hr vs euter (3.48151, 100)
:earn <- vg ev hr vs (3.49355, 100)
:earn <- vg ev hr ct mln euter (2.91531, 100)
:earn <- vg ev hr ct mln (2.92736, 100)
:earn <- vg ev hr ct euter (3.34899, 100)
:earn <- vg ev hr ct (3.36104, 100)
:earn <- vg ev hr mln euter (3.05987, 100)
:earn <- vg ev hr mln (3.07192, 100)
:earn <- vg ev hr euter (3.5056, 100)
:earn <- vg ev hr (3.51765, 100)
:earn <- vg ev et vs ct mln euter (3.02373, 100)
:earn <- vg ev et vs ct mln (3.03578, 100)
:earn <- vg ev et vs ct euter (3.48151, 100)
:earn <- vg ev et vs ct (3.49355, 100)
:earn <- vg ev et vs mln euter (3.18034, 100)
:earn <- vg ev et vs mln (3.19239, 100)
:earn <- vg ev et vs euter (3.65016, 100)
:earn <- vg ev et vs (3.66221, 100)
:earn <- vg ev et ct mln euter (3.04783, 100)
:earn <- vg ev et ct mln (3.05987, 100)
:earn <- vg ev et ct euter (3.5056, 100)
:earn <- vg ev et ct (3.51765, 100)
:earn <- vg ev et mln euter (3.20443, 100)
:earn <- vg ev et mln (3.21648, 100)
:earn <- vg ev et euter (3.67426, 100)
:earn <- vg ev et (3.6863, 100)
:earn <- vg ev vs loss euter (2.01181, 100)
:earn <- vg ev vs loss (2.02385, 100)
:earn <- vg ev vs ct mln euter (3.46946, 100)
:earn <- vg ev vs ct mln (3.48151, 100)
:earn <- vg ev vs ct dlr euter (2.2166, 100)
:earn <- vg ev vs ct dlr (2.22865, 100)
:earn <- vg ev vs ct euter (3.98747, 100)
:earn <- vg ev vs ct (4.01156, 100)
:earn <- vg ev vs mln dlr euter (2.14432, 100)
:earn <- vg ev vs mln dlr (2.15637, 100)
:earn <- vg ev vs mln euter (3.65016, 100)
:earn <- vg ev vs mln (3.66221, 100)
:earn <- vg ev vs dlr euter (2.3973, 100)
:earn <- vg ev vs dlr (2.40935, 100)
:earn <- vg ev vs euter (4.18022, 100)
:earn <- vg ev vs (4.20431, 100)
:earn <- vg ev loss euter (2.0359, 100)
:earn <- vg ev loss (2.04795, 100)
:earn <- vg ev ct mln euter (3.49355, 100)
:earn <- vg ev ct mln (3.5056, 100)
:earn <- vg ev ct dlr euter (2.2166, 100)
:earn <- vg ev ct dlr (2.22865, 100)
:earn <- vg ev ct euter (4.01156, 100)
:earn <- vg ev ct (4.03566, 100)
:earn <- vg ev mln dlr euter (2.14432, 100)
:earn <- vg ev mln dlr (2.15637, 100)
:earn <- vg ev mln euter (3.67426, 100)
:earn <- vg ev mln (3.6863, 100)
:earn <- vg ev dlr euter (2.3973, 100)
:earn <- vg ev dlr (2.40935, 100)
:earn <- vg ev euter (4.20431, 100)
:earn <- vg ev (4.22841, 100)
:earn <- vg hr et vs loss euter (2.0359, 100)
:earn <- vg hr et vs loss (2.05999, 100)
:earn <- vg hr et vs ct mln dlr euter (2.24069, 100)
:earn <- vg hr et vs ct mln dlr (2.25274, 100)
:earn <- vg hr et vs ct mln euter (4.21636, 100)
:earn <- vg hr et vs ct mln (4.22841, 100)
:earn <- vg hr et vs ct dlr euter (2.48163, 100)
:earn <- vg hr et vs ct dlr (2.49368, 100)
:earn <- vg hr et vs ct euter (4.98735, 100)
:earn <- vg hr et vs ct (4.9994, 100)
:earn <- vg hr et vs mln dlr euter (2.49368, 100)
:earn <- vg hr et vs mln dlr (2.51777, 100)
:earn <- vg hr et vs mln euter (4.48139, 100)
:earn <- vg hr et vs mln (4.50548, 100)
:earn <- vg hr et vs dlr euter (2.7587, 100)
:earn <- vg hr et vs dlr (2.7828, 100)
:earn <- vg hr et vs euter (5.27647, 100)
:earn <- vg hr et vs (5.30057, 100)
:earn <- vg hr et loss ct (2.01181, 100)
:earn <- vg hr et loss euter (2.05999, 100)
:earn <- vg hr et loss (2.08409, 100)
:earn <- vg hr et ct mln dlr euter (2.24069, 100)
:earn <- vg hr et ct mln dlr (2.25274, 100)
:earn <- vg hr et ct mln euter (4.24045, 100)
:earn <- vg hr et ct mln (4.2525, 100)
:earn <- vg hr et ct dlr euter (2.48163, 100)
:earn <- vg hr et ct dlr (2.49368, 100)
:earn <- vg hr et ct euter (5.01144, 100)
:earn <- vg hr et ct (5.02349, 100)
:earn <- vg hr et mln dlr euter (2.49368, 100)
:earn <- vg hr et mln dlr (2.51777, 100)
:earn <- vg hr et mln euter (4.50548, 100)
:earn <- vg hr et mln (4.52957, 100)
:earn <- vg hr et dlr euter (2.7587, 100)
:earn <- vg hr et dlr (2.7828, 100)
:earn <- vg hr et euter (5.30057, 100)
:earn <- vg hr et (5.32466, 100)
:earn <- vg hr vs loss euter (2.04795, 100)
:earn <- vg hr vs loss (2.07204, 100)
:earn <- vg hr vs ct mln dlr euter (2.24069, 100)
:earn <- vg hr vs ct mln dlr (2.25274, 100)
:earn <- vg hr vs ct mln euter (4.22841, 100)
:earn <- vg hr vs ct mln (4.24045, 100)
:earn <- vg hr vs ct dlr euter (2.48163, 100)
:earn <- vg hr vs ct dlr (2.49368, 100)
:earn <- vg hr vs ct euter (4.9994, 100)
:earn <- vg hr vs ct (5.01144, 100)
:earn <- vg hr vs mln dlr euter (2.50572, 100)
:earn <- vg hr vs mln dlr (2.52982, 100)
:earn <- vg hr vs mln euter (4.50548, 100)
:earn <- vg hr vs mln (4.52957, 100)
:earn <- vg hr vs dlr euter (2.77075, 100)
:earn <- vg hr vs dlr (2.79484, 100)
:earn <- vg hr vs euter (5.30057, 100)
:earn <- vg hr vs (5.32466, 100)
:earn <- vg hr loss ct (2.01181, 100)
:earn <- vg hr loss euter (2.07204, 100)
:earn <- vg hr loss (2.09613, 100)
:earn <- vg hr ct mln dlr euter (2.24069, 100)
:earn <- vg hr ct mln dlr (2.25274, 100)
:earn <- vg hr ct mln euter (4.2525, 100)
:earn <- vg hr ct mln (4.26455, 100)
:earn <- vg hr ct dlr euter (2.48163, 100)
:earn <- vg hr ct dlr (2.49368, 100)
:earn <- vg hr ct euter (5.02349, 100)
:earn <- vg hr ct (5.03554, 100)
:earn <- vg hr mln dlr euter (2.50572, 100)
:earn <- vg hr mln dlr (2.52982, 100)
:earn <- vg hr mln euter (4.52957, 100)
:earn <- vg hr mln (4.55367, 100)
:earn <- vg hr dlr euter (2.77075, 100)
:earn <- vg hr dlr (2.79484, 100)
:earn <- vg hr euter (5.32466, 100)
:earn <- vg hr (5.34875, 100)
:earn <- vg et vs loss ct euter (2.15637, 100)
:earn <- vg et vs loss ct (2.16841, 100)
:earn <- vg et vs loss euter (2.22865, 100)
:earn <- vg et vs loss (2.25274, 100)
:earn <- vg et vs ct mln dlr euter (2.4214, 100)
:earn <- vg et vs ct mln dlr (2.43344, 100)
:earn <- vg et vs ct mln euter (4.40911, 100)
:earn <- vg et vs ct mln (4.42115, 100)
:earn <- vg et vs ct dlr euter (2.71052, 100)
:earn <- vg et vs ct dlr (2.72256, 100)
:earn <- vg et vs ct euter (5.22829, 100)
:earn <- vg et vs ct (5.24033, 100)
:earn <- vg et vs mln dlr euter (2.69847, 100)
:earn <- vg et vs mln dlr (2.72256, 100)
:earn <- vg et vs mln euter (4.71028, 100)
:earn <- vg et vs mln (4.73437, 100)
:earn <- vg et vs dlr euter (3.01169, 100)
:earn <- vg et vs dlr (3.03578, 100)
:earn <- vg et vs euter (5.55355, 100)
:earn <- vg et vs (5.57764, 100)
:earn <- vg et loss ct euter (2.18046, 100)
:earn <- vg et loss ct (2.19251, 100)
:earn <- vg et loss euter (2.25274, 100)
:earn <- vg et loss (2.27683, 100)
:earn <- vg et ct mln dlr euter (2.4214, 100)
:earn <- vg et ct mln dlr (2.43344, 100)
:earn <- vg et ct mln euter (4.4332, 100)
:earn <- vg et ct mln (4.44525, 100)
:earn <- vg et ct dlr euter (2.71052, 100)
:earn <- vg et ct dlr (2.72256, 100)
:earn <- vg et ct euter (5.25238, 100)
:earn <- vg et ct (5.26443, 100)
:earn <- vg et mln dlr euter (2.69847, 100)
:earn <- vg et mln dlr (2.72256, 100)
:earn <- vg et mln euter (4.73437, 100)
:earn <- vg et mln (4.75846, 100)
:earn <- vg et dlr euter (3.01169, 100)
:earn <- vg et dlr (3.03578, 100)
:earn <- vg et euter (5.57764, 100)
:earn <- vg et (5.60173, 100)
:earn <- vg vs net euter (2.07204, 100)
:earn <- vg vs net (2.10818, 100)
:earn <- vg vs loss ct mln euter (2.15637, 100)
:earn <- vg vs loss ct mln (2.16841, 100)
:earn <- vg vs loss ct euter (2.72256, 100)
:earn <- vg vs loss ct (2.73461, 100)
:earn <- vg vs loss mln euter (2.27683, 100)
:earn <- vg vs loss mln (2.30093, 100)
:earn <- vg vs loss euter (2.84303, 100)
:earn <- vg vs loss (2.86712, 100)
:earn <- vg vs ct mln dlr euter (2.95145, 100)
:earn <- vg vs ct mln dlr (2.9635, 100)
:earn <- vg vs ct mln euter (5.03554, 100)
:earn <- vg vs ct mln (5.04758, 100)
:earn <- vg vs ct dlr euter (3.31285, 100)
:earn <- vg vs ct dlr (3.3249, 100)
:earn <- vg vs ct euter (5.927, 100)
:earn <- vg vs ct (5.95109, 100)
:earn <- vg vs mln dlr euter (3.27671, 100)
:earn <- vg vs mln dlr (3.30081, 100)
:earn <- vg vs mln euter (5.38489, 100)
:earn <- vg vs mln (5.40899, 100)
:earn <- vg vs dlr euter (3.66221, 100)
:earn <- vg vs dlr (3.6863, 100)
:earn <- vg vs euter (6.30045, 100)
:earn <- vg vs (6.33659, 100)
:earn <- vg net euter (2.07204, 100)
:earn <- vg net (2.10818, 100)
:earn <- vg loss ct mln euter (2.18046, 100)
:earn <- vg loss ct mln (2.19251, 100)
:earn <- vg loss ct euter (2.74666, 100)
:earn <- vg loss ct (2.7587, 100)
:earn <- vg loss mln euter (2.30093, 100)
:earn <- vg loss mln (2.32502, 100)
:earn <- vg loss euter (2.86712, 100)
:earn <- vg loss (2.89122, 100)
:earn <- vg ct mln dlr euter (2.9635, 99.5935)
:earn <- vg ct mln dlr (2.97555, 99.5951)
:earn <- vg ct mln euter (5.07168, 99.7625)
:earn <- vg ct mln (5.08372, 99.763)
:earn <- vg ct dlr euter (3.3249, 99.6377)
:earn <- vg ct dlr (3.33695, 99.639)
:earn <- vg ct euter (5.96314, 99.798)
:earn <- vg ct (5.98723, 99.7988)
:earn <- vg mln dlr euter (3.28876, 99.6337)
:earn <- vg mln dlr (3.31285, 99.6364)
:earn <- vg mln euter (5.42103, 99.7778)
:earn <- vg mln (5.44513, 99.7788)
:earn <- vg dlr euter (3.67426, 99.6721)
:earn <- vg dlr (3.69835, 99.6743)
:earn <- vg euter (6.33659, 99.8099)
:earn <- vg (6.37273, 99.811)
:acq <- disclos euter said (2.55391, 84.9057)
:acq <- disclos euter (2.6021, 84.2593)
:acq <- disclos said (2.72256, 82.3009)
:acq <- disclos (2.77075, 81.7391)
:earn <- exclud shr vs net ct per mln euter (2.0359, 100)
:earn <- exclud shr vs net ct per mln (2.0359, 100)
:earn <- exclud shr vs net ct per dlr euter (2.2166, 100)
:earn <- exclud shr vs net ct per dlr (2.2166, 100)
:earn <- exclud shr vs net ct per euter (2.3973, 100)
:earn <- exclud shr vs net ct per (2.3973, 100)
:earn <- exclud shr vs net ct mln euter (2.08409, 100)
:earn <- exclud shr vs net ct mln (2.08409, 100)
:earn <- exclud shr vs net ct dlr euter (2.26479, 100)
:earn <- exclud shr vs net ct dlr (2.26479, 100)
:earn <- exclud shr vs net ct euter (2.44549, 100)
:earn <- exclud shr vs net ct (2.44549, 100)
:earn <- exclud shr vs net per mln euter (2.13227, 100)
:earn <- exclud shr vs net per mln (2.13227, 100)
:earn <- exclud shr vs net per dlr euter (2.31297, 100)
:earn <- exclud shr vs net per dlr (2.31297, 100)
:earn <- exclud shr vs net per euter (2.49368, 100)
:earn <- exclud shr vs net per (2.49368, 100)
:earn <- exclud shr vs net mln dlr euter (2.0359, 100)
:earn <- exclud shr vs net mln dlr (2.0359, 100)
:earn <- exclud shr vs net mln euter (2.18046, 100)
:earn <- exclud shr vs net mln (2.18046, 100)
:earn <- exclud shr vs net dlr euter (2.36116, 100)
:earn <- exclud shr vs net dlr (2.36116, 100)
:earn <- exclud shr vs net euter (2.54186, 100)
:earn <- exclud shr vs net (2.54186, 100)
:earn <- exclud shr vs loss euter (2.01181, 100)
:earn <- exclud shr vs loss (2.01181, 100)
:earn <- exclud shr vs ct per mln euter (2.04795, 100)
:earn <- exclud shr vs ct per mln (2.04795, 100)
:earn <- exclud shr vs ct per dlr euter (2.2166, 100)
:earn <- exclud shr vs ct per dlr (2.2166, 100)
:earn <- exclud shr vs ct per euter (2.4214, 100)
:earn <- exclud shr vs ct per (2.4214, 100)
:earn <- exclud shr vs ct mln euter (2.12023, 100)
:earn <- exclud shr vs ct mln (2.12023, 100)
:earn <- exclud shr vs ct dlr euter (2.30093, 100)
:earn <- exclud shr vs ct dlr (2.30093, 100)
:earn <- exclud shr vs ct euter (2.50572, 100)
:earn <- exclud shr vs ct (2.50572, 100)
:earn <- exclud shr vs per mln euter (2.15637, 100)
:earn <- exclud shr vs per mln (2.15637, 100)
:earn <- exclud shr vs per dlr euter (2.32502, 100)
:earn <- exclud shr vs per dlr (2.32502, 100)
:earn <- exclud shr vs per euter (2.52982, 100)
:earn <- exclud shr vs per (2.52982, 100)
:earn <- exclud shr vs mln dlr euter (2.07204, 100)
:earn <- exclud shr vs mln dlr (2.07204, 100)
:earn <- exclud shr vs mln euter (2.22865, 100)
:earn <- exclud shr vs mln (2.22865, 100)
:earn <- exclud shr vs dlr euter (2.40935, 100)
:earn <- exclud shr vs dlr (2.40935, 100)
:earn <- exclud shr vs euter (2.61414, 100)
:earn <- exclud shr vs (2.61414, 100)
:earn <- exclud shr net ct per mln euter (2.0359, 100)
:earn <- exclud shr net ct per mln (2.0359, 100)
:earn <- exclud shr net ct per dlr euter (2.2166, 100)
:earn <- exclud shr net ct per dlr (2.2166, 100)
:earn <- exclud shr net ct per euter (2.3973, 100)
:earn <- exclud shr net ct per (2.3973, 100)
:earn <- exclud shr net ct mln euter (2.08409, 100)
:earn <- exclud shr net ct mln (2.08409, 100)
:earn <- exclud shr net ct dlr euter (2.26479, 100)
:earn <- exclud shr net ct dlr (2.26479, 100)
:earn <- exclud shr net ct euter (2.44549, 100)
:earn <- exclud shr net ct (2.44549, 100)
:earn <- exclud shr net per mln euter (2.13227, 100)
:earn <- exclud shr net per mln (2.13227, 100)
:earn <- exclud shr net per dlr euter (2.31297, 100)
:earn <- exclud shr net per dlr (2.31297, 100)
:earn <- exclud shr net per euter (2.49368, 100)
:earn <- exclud shr net per (2.49368, 100)
:earn <- exclud shr net mln dlr euter (2.0359, 100)
:earn <- exclud shr net mln dlr (2.0359, 100)
:earn <- exclud shr net mln euter (2.18046, 100)
:earn <- exclud shr net mln (2.18046, 100)
:earn <- exclud shr net dlr euter (2.36116, 100)
:earn <- exclud shr net dlr (2.36116, 100)
:earn <- exclud shr net euter (2.54186, 100)
:earn <- exclud shr net (2.54186, 100)
:earn <- exclud shr loss euter (2.01181, 100)
:earn <- exclud shr loss (2.01181, 100)
:earn <- exclud shr ct per mln euter (2.04795, 100)
:earn <- exclud shr ct per mln (2.04795, 100)
:earn <- exclud shr ct per dlr euter (2.2166, 100)
:earn <- exclud shr ct per dlr (2.2166, 100)
:earn <- exclud shr ct per euter (2.4214, 100)
:earn <- exclud shr ct per (2.4214, 100)
:earn <- exclud shr ct mln euter (2.12023, 100)
:earn <- exclud shr ct mln (2.12023, 100)
:earn <- exclud shr ct dlr euter (2.30093, 100)
:earn <- exclud shr ct dlr (2.30093, 100)
:earn <- exclud shr ct euter (2.50572, 100)
:earn <- exclud shr ct (2.50572, 100)
:earn <- exclud shr per mln euter (2.15637, 100)
:earn <- exclud shr per mln (2.15637, 100)
:earn <- exclud shr per dlr euter (2.32502, 100)
:earn <- exclud shr per dlr (2.32502, 100)
:earn <- exclud shr per euter (2.52982, 100)
:earn <- exclud shr per (2.52982, 100)
:earn <- exclud shr mln dlr euter (2.07204, 100)
:earn <- exclud shr mln dlr (2.07204, 100)
:earn <- exclud shr mln euter (2.22865, 100)
:earn <- exclud shr mln (2.22865, 100)
:earn <- exclud shr dlr euter (2.40935, 100)
:earn <- exclud shr dlr (2.40935, 100)
:earn <- exclud shr euter (2.61414, 100)
:earn <- exclud shr (2.61414, 100)
:earn <- exclud vs net loss euter (2.01181, 100)
:earn <- exclud vs net loss (2.01181, 100)
:earn <- exclud vs net ct per mln euter (2.04795, 100)
:earn <- exclud vs net ct per mln (2.04795, 100)
:earn <- exclud vs net ct per dlr euter (2.22865, 100)
:earn <- exclud vs net ct per dlr (2.22865, 100)
:earn <- exclud vs net ct per euter (2.40935, 100)
:earn <- exclud vs net ct per (2.40935, 100)
:earn <- exclud vs net ct mln euter (2.13227, 100)
:earn <- exclud vs net ct mln (2.13227, 100)
:earn <- exclud vs net ct dlr euter (2.31297, 100)
:earn <- exclud vs net ct dlr (2.31297, 100)
:earn <- exclud vs net ct euter (2.49368, 100)
:earn <- exclud vs net ct (2.49368, 100)
:earn <- exclud vs net per mln euter (2.14432, 100)
:earn <- exclud vs net per mln (2.14432, 100)
:earn <- exclud vs net per dlr euter (2.32502, 100)
:earn <- exclud vs net per dlr (2.32502, 100)
:earn <- exclud vs net per euter (2.50572, 100)
:earn <- exclud vs net per (2.50572, 100)
:earn <- exclud vs net mln dlr euter (2.09613, 100)
:earn <- exclud vs net mln dlr (2.09613, 100)
:earn <- exclud vs net mln euter (2.24069, 100)
:earn <- exclud vs net mln (2.25274, 100)
:earn <- exclud vs net dlr euter (2.43344, 100)
:earn <- exclud vs net dlr (2.43344, 100)
:earn <- exclud vs net euter (2.61414, 100)
:earn <- exclud vs net (2.62619, 100)
:earn <- exclud vs loss euter (2.12023, 100)
:earn <- exclud vs loss (2.14432, 100)
:earn <- exclud vs ct per mln euter (2.08409, 100)
:earn <- exclud vs ct per mln (2.08409, 100)
:earn <- exclud vs ct per dlr euter (2.25274, 100)
:earn <- exclud vs ct per dlr (2.25274, 100)
:earn <- exclud vs ct per euter (2.48163, 100)
:earn <- exclud vs ct per (2.48163, 100)
:earn <- exclud vs ct mln dlr euter (2.0359, 100)
:earn <- exclud vs ct mln dlr (2.0359, 100)
:earn <- exclud vs ct mln euter (2.2166, 100)
:earn <- exclud vs ct mln (2.2166, 100)
:earn <- exclud vs ct dlr euter (2.38525, 100)
:earn <- exclud vs ct dlr (2.38525, 100)
:earn <- exclud vs ct euter (2.63824, 100)
:earn <- exclud vs ct (2.63824, 100)
:earn <- exclud vs per mln dlr euter (2.0359, 100)
:earn <- exclud vs per mln dlr (2.04795, 100)
:earn <- exclud vs per mln euter (2.20455, 100)
:earn <- exclud vs per mln (2.2166, 100)
:earn <- exclud vs per dlr euter (2.37321, 100)
:earn <- exclud vs per dlr (2.38525, 100)
:earn <- exclud vs per euter (2.6021, 100)
:earn <- exclud vs per (2.61414, 100)
:earn <- exclud vs mln dlr euter (2.16841, 100)
:earn <- exclud vs mln dlr (2.2166, 100)
:earn <- exclud vs mln euter (2.36116, 100)
:earn <- exclud vs mln (2.43344, 100)
:earn <- exclud vs dlr euter (2.52982, 100)
:earn <- exclud vs dlr (2.578, 100)
:earn <- exclud vs euter (2.80689, 99.5708)
:earn <- exclud vs (2.87917, 99.5816)
:earn <- exclud net loss euter (2.05999, 99.4152)
:earn <- exclud net loss (2.05999, 99.4152)
:earn <- exclud net ct per mln euter (2.07204, 100)
:earn <- exclud net ct per mln (2.07204, 100)
:earn <- exclud net ct per dlr euter (2.25274, 100)
:earn <- exclud net ct per dlr (2.25274, 100)
:earn <- exclud net ct per euter (2.43344, 100)
:earn <- exclud net ct per (2.43344, 100)
:earn <- exclud net ct mln dlr euter (2.01181, 100)
:earn <- exclud net ct mln dlr (2.01181, 100)
:earn <- exclud net ct mln euter (2.15637, 100)
:earn <- exclud net ct mln (2.15637, 100)
:earn <- exclud net ct dlr euter (2.33707, 100)
:earn <- exclud net ct dlr (2.33707, 100)
:earn <- exclud net ct euter (2.51777, 100)
:earn <- exclud net ct (2.51777, 100)
:earn <- exclud net per mln dlr euter (2.0359, 100)
:earn <- exclud net per mln dlr (2.04795, 100)
:earn <- exclud net per mln euter (2.18046, 100)
:earn <- exclud net per mln (2.19251, 100)
:earn <- exclud net per dlr euter (2.36116, 100)
:earn <- exclud net per dlr (2.37321, 100)
:earn <- exclud net per euter (2.54186, 100)
:earn <- exclud net per (2.55391, 100)
:earn <- exclud net mln dlr euter (2.16841, 98.8889)
:earn <- exclud net mln dlr (2.18046, 98.895)
:earn <- exclud net mln euter (2.31297, 98.9583)
:earn <- exclud net mln (2.34911, 98.9744)
:earn <- exclud net dlr euter (2.50572, 99.0385)
:earn <- exclud net dlr (2.51777, 99.0431)
:earn <- exclud net euter (2.68642, 99.1031)
:earn <- exclud net (2.72256, 99.115)
:earn <- exclud loss ct euter (2.02385, 100)
:earn <- exclud loss ct (2.02385, 100)
:earn <- exclud loss per euter (2.02385, 100)
:earn <- exclud loss per (2.02385, 100)
:earn <- exclud loss dlr euter (2.0359, 98.8166)
:earn <- exclud loss dlr (2.07204, 98.8372)
:earn <- exclud loss euter (2.22865, 98.9189)
:earn <- exclud loss (2.26479, 98.9362)
:earn <- exclud ct per mln euter (2.14432, 98.8764)
:earn <- exclud ct per mln (2.14432, 98.8764)
:earn <- exclud ct per dlr euter (2.31297, 98.9583)
:earn <- exclud ct per dlr (2.31297, 98.9583)
:earn <- exclud ct per euter (2.54186, 99.0521)
:earn <- exclud ct per (2.54186, 99.0521)
:earn <- exclud ct mln dlr euter (2.09613, 98.8506)
:earn <- exclud ct mln dlr (2.09613, 98.8506)
:earn <- exclud ct mln euter (2.27683, 98.9418)
:earn <- exclud ct mln (2.27683, 98.9418)
:earn <- exclud ct dlr euter (2.44549, 99.0148)
:earn <- exclud ct dlr (2.45754, 98.5294)
